,cz,czname,state_id,n_ige_rank_8082,e_rank_b,s_rank,prob_p1_k5,e_rank_b_c1821,s_c1821,e_rank_b_teenbirth_fem,s_teenbirth_fem,e_rank_b_femfam,s_femfam,e_rank_b_malefam,s_malefam,e_rank_b_indv_r_m,s_indv_r_m,e_rank_b_coli4,s_coli4,e_rank_b_1112,s_1112,e_rank_b_singlepar,s_singlepar,e_rank_b_marriedpar,s_marriedpar,e_rank_b_8385,s_8385,e_rank_b_8085,s_8085,e_rank_b_w80,s_w80,e_rank_b_povertyline,s_povertyline,e_rank_b_cq,s_cq,n250,pop2000,intersects_msa,cs_race_bla,cs_race_theil_2000,cs00_seg_inc,cs00_seg_inc_pov25,cs00_seg_inc_aff75,frac_traveltime_lt15,hhinc00,gini,inc_share_1perc,gini99,frac_middleclass,taxrate,subcty_total_expenditure_pc,tax_st_diff_top20,eitc_exposure,ccd_exp_tot,ccd_pup_tch_ratio,score_r,dropout_r,num_inst_pc,tuition,gradrate_r,cs_labforce,cs_elf_ind_man,d_tradeusch_pw_1990,frac_worked1416,mig_inflow,mig_outflow,cs_born_foreign,scap_ski90pcm,rel_tot,crime_violent,cs_fam_wkidsinglemom,cs_divorced,cs_married,incgrowth0010,cons
222,15700,Scioto,OH,8664.0,38.33475,0.39243,0.0650759,30.98,0.80028,24.55725,-0.28575,39.345,0.40216,37.29425,0.38585,41.6765,0.37162,39.76675,0.37727,38.218,0.3534,36.40225,0.33697,39.22475,0.37943,38.903,0.39464,38.63675,0.39227,38.32475,0.39291,64.8055,0.4541,33.99481,0.19098500000000002,1.0,225682,0,0.0317172,0.1600395,0.0268342,0.0242383,0.028219,0.322475,28948.98,0.40257,9.722,0.30535,0.57271,0.0187142,1577.465,2.66,0.0,4.926901,20.428516,3.962793,,0.0177241,3056.63,-0.0538175,0.5453815,0.2028639,0.378916,0.0036295,0.010780656,0.0105945534,0.0069163,0.10478252,0.2531704,0.0006469,0.2146433,0.1191668,0.5634755,-0.0105932,1.0
223,15800,Athens,OH,5199.0,40.42275,0.32791,0.0746554,39.08875,0.75883,21.27175,-0.23801,42.292,0.31652,38.5655,0.33826,42.52175,0.31251,41.9425,0.31474,39.9995,0.30994,39.6455,0.24018,40.46725,0.33613,39.519,0.35132,39.952,0.3396,40.432,0.32796,67.53875,0.37455,36.84919,0.19330999999999998,1.0,142321,0,0.0181913,0.0579739,0.0303939,0.0298003,0.0306161,0.3594602,24643.12,0.39466,7.157,0.32309,0.56569,0.0241015,1710.308,2.66,0.0,5.3608592,17.280059,0.706079,-0.0078358,0.0281055,4774.77,0.1881204,0.5494248,0.103194,0.9480745,0.0031789,0.0115935104,0.0128020461,0.017043,-0.3280824,0.250736,0.0007026,0.2011095,0.0952203,0.5231165,-0.0032208,1.0
224,15900,Columbus,OH,57755.0,37.689,0.40612,0.0490941,35.06225,0.79705,26.9745,-0.34946,39.287,0.40976,36.075,0.40316,40.6175,0.3893,38.3175,0.39958,39.47525,0.36033,35.508,0.3918,40.24025,0.36157,38.995,0.37376,38.383,0.38868,41.30525,0.35533,67.08775,0.40679,38.67681,0.216025,1.0,1663807,1,0.1239633,0.2687649,0.1215471,0.1063862,0.1385501,0.2710945,40285.63,0.45132,14.001,0.31131,0.54487,0.0292346,2301.418,2.66,0.0,6.5311116,19.02899,3.689768,,0.0126217,8030.04,0.1074302,0.6924927,0.1192022,0.8446984,0.0047726,0.0202289088,0.0190683174,0.0437206,0.60977623,0.3634748,0.0029703,0.228384,0.1101801,0.5266,-0.0097713,1.0
225,16000,Mansfield,OH,12816.0,40.42975,0.38611,0.0642629,34.4455,0.78354,27.552,-0.36348,41.3235,0.38858,39.54175,0.38423,44.31975,0.35203,41.33675,0.37771,41.25575,0.35483,37.85125,0.35489,42.29825,0.35061,41.678,0.38304,41.07975,0.38355,41.39875,0.36807,70.13575,0.40175,38.57869,0.20578,1.0,326186,1,0.0510108,0.2310767,0.0409369,0.0400496,0.041142,0.4026722,33186.45,0.33475,7.903,0.25572,0.63998,0.0221188,1713.348,2.66,0.0,5.2480173,18.928569,4.967749,,0.0153287,6364.56,-0.0163034,0.6220666,0.2834271,1.275156,0.0048021,0.0130079157,0.0128239716,0.0124834,0.99169705,0.3951457,0.0005106,0.205936,0.1127461,0.5718742,-0.0107553,1.0
226,16100,State College,PA,9841.0,47.51925,0.29769,0.1130934,40.897,0.72708,14.6385,-0.17902,47.6255,0.3203,47.43225,0.27501,52.93025,0.23641,47.68725,0.28441,46.63275,0.28943,45.65425,0.26333,48.39525,0.28273,48.2165,0.2739,47.89175,0.28483,47.5715,0.2959,79.25775,0.22687,42.622,0.22489,1.0,310658,1,0.0228161,0.194962,0.05499,0.054366,0.0575299,0.3969918,28923.48,0.37283,8.759,0.28524,0.61335,0.0199611,1366.915,0.0,0.0,6.9813608,17.750876,6.352106,-0.0133889,0.0193138,7303.13,0.4319276,0.5824722,0.1589821,0.9069728,0.0036741,0.0126956331,0.0145948278,0.0291032,0.29463663,0.4639604,0.0009818,0.1531973,0.0710767,0.5275401,-0.0022735,1.0
227,16200,Altoona,PA,15478.0,47.1315,0.35234,0.1022071,38.16575,0.75827,15.47775,-0.21741,47.8575,0.35642,46.376,0.34884,51.21225,0.32369,47.5055,0.33762,45.84825,0.33713,44.663,0.39072,48.58775,0.31803,47.6445,0.35814,47.3955,0.3545,47.2125,0.34982,77.8165,0.29598,41.73469,0.227465,1.0,411749,1,0.0173747,0.1627638,0.0380664,0.0416339,0.0344729,0.3909449,30391.74,0.37061,9.835,0.27226,0.62153,0.0178091,1549.563,0.0,0.0,7.1474941,18.086263,7.231121,-0.0150957,0.0170006,7679.23,0.2409013,0.5697566,0.1542272,1.448785,0.0034485,0.0057777918,0.007504572,0.0099401,0.938268,0.6495098,0.0012775,0.176762,0.0775805,0.5639431,0.0025254,1.0
228,16300,Pittsburgh,PA,87830.0,45.18525,0.35869,0.0951215,48.98075,0.66731,16.49875,-0.24677,46.54825,0.36581,43.82225,0.35153,49.33725,0.33189,45.5265,0.34846,45.14575,0.33307,42.02675,0.34459,47.93775,0.30871,44.99075,0.34379,45.087,0.3508,47.2085,0.3267,74.92751,0.30462,43.32663,0.208725,1.0,2561364,1,0.0752677,0.3232418,0.0805845,0.0685501,0.0886203,0.2871672,38685.65,0.45026,13.848,0.31178,0.53349,0.0254934,2244.079,0.0,0.0,8.1994142,18.067584,5.034815,-0.0101795,0.0218634,8789.46,0.0919548,0.5990268,0.1241403,0.5562626,0.0043416,0.0071274524,0.0106150473,0.0252035,0.60375227,0.6508017,0.001771,0.208554,0.0821813,0.5454549,-0.0006785,1.0
229,16400,Youngstown,OH,30784.0,41.34925,0.38789,0.0669517,40.16175,0.73139,20.50775,-0.28325,42.4365,0.4023,40.23525,0.37421,45.68275,0.35799,42.10125,0.37333,41.67775,0.35623,38.36425,0.35009,43.6495,0.34446,41.86425,0.36281,41.6165,0.37466,43.008,0.36384,71.6085,0.36414,41.08031,0.19546500000000003,1.0,809682,1,0.086445,0.3382691,0.059949,0.0600811,0.0593053,0.3737756,34807.59,0.38658,10.241,0.28417,0.60278,0.0187172,1645.264,2.66,0.0,6.0790927,19.183753,6.567648,-0.0159304,0.0247011,9906.64,0.0109357,0.5891926,0.2259664,0.9645125,0.0042062,0.0084909878,0.0110673079,0.0185961,0.9058101,0.5485191,0.0012432,0.2307676,0.1012593,0.5541838,-0.0095581,1.0
230,16500,Erie,PA,25753.0,43.7085,0.3553,0.075086,41.3505,0.69942,19.79425,-0.27499,43.99025,0.38153,43.42825,0.32857,48.763,0.3046,44.02475,0.34799,43.5405,0.32802,41.38275,0.31247,45.2745,0.32662,43.7395,0.35282,43.72775,0.35367,44.66825,0.33913,75.1295,0.31562,41.09031,0.19735499999999997,1.0,659098,1,0.0337765,0.2104349,0.0496277,0.051148,0.0471952,0.426618,31989.46,0.39163,10.49,0.28673,0.59601,0.0240697,2011.188,0.0,0.0,7.6422806,17.704769,5.036703,-0.0077785,0.0212412,7200.06,0.1522441,0.6105242,0.2304028,1.341214,0.003896,0.0065847567,0.0089000422,0.0188922,0.69414469,0.5207905,0.0011637,0.2127741,0.0899696,0.546425,-0.0052589,1.0
231,16600,Roanoke,VA,14354.0,39.63375,0.37871,0.0642031,37.69075,0.81643,24.84325,-0.34399,41.62225,0.38949,37.70275,0.36847,41.71975,0.34799,40.036,0.36604,40.344,0.34524,38.19,0.3656,40.87125,0.35637,41.165,0.348,40.42325,0.36241,40.686,0.36272,68.73275,0.37815,37.95063,0.236005,1.0,468038,1,0.0910396,0.2251579,0.0656965,0.066176,0.0635976,0.3340175,34410.96,0.42375,9.212,0.33163,0.54431,0.021773,1631.559,0.0,0.0,6.2078098,16.562809,3.08367,-0.0017101,0.0235024,3969.89,0.2063911,0.620333,0.1707449,1.108533,0.0045808,0.0077728731,0.0086275046,0.0274426,-0.19588271,0.4580525,0.0008464,0.2108027,0.0964442,0.5445369,-0.0036559,1.0
232,16701,Elkins,WV,2125.0,44.84525,0.35309,0.1051805,40.54225,0.84677,16.27825,-0.20863,45.414,0.38288,44.3275,0.32842,48.778,0.29592,45.77775,0.33587,42.408,0.34392,45.33775,0.38211,44.761,0.35236,45.3805,0.32406,45.1075,0.3379,44.84525,0.35309,73.63275,0.37091,39.3215,0.2164,1.0,60271,0,0.0074331,0.049625,0.0091137,0.0083621,0.0060222,0.3882536,26301.58,0.39055,8.336,0.30719,0.55953,0.0092047,1400.296,2.5,0.0,5.9786737,14.684216,-6.483221,-0.0170616,0.0331835,13180.0,0.1522052,0.5392085,0.1181924,2.177368,0.0041112,0.0047784175,0.0053425362,0.0056347,-0.34239847,0.357054,0.0012444,0.1684822,0.1117186,0.5795196,-0.0008275,1.0
233,16702,Morgantown,WV,8969.0,43.9715,0.3587,0.1049585,40.36275,0.78251,18.45125,-0.25667,44.2135,0.37714,43.71675,0.34047,48.81775,0.31247,45.03825,0.34465,42.27575,0.33867,41.617,0.32348,45.08875,0.33991,46.132,0.30828,45.0845,0.3317,43.989,0.35944,71.94575,0.34819,40.12032,0.21559,1.0,259942,1,0.0226551,0.107982,0.0518519,0.053669,0.0464565,0.3358708,28593.01,0.42408,9.565001,0.32843,0.55982,0.0150826,1640.689,2.5,0.0,6.5072339,16.047431,-6.396594,-0.0081272,0.0269291,2143.0,0.1312887,0.5642387,0.0814479,0.5720586,0.0030346,0.0071631364,0.0065706965,0.0190176,0.37172124,0.3700979,0.0012541,0.1890678,0.0917478,0.5361406,-0.0057987,1.0
234,16703,Buckhannon,WV,1544.0,46.56725,0.31561,0.1252822,38.57025,0.77517,18.03525,-0.21903,46.824,0.2984,46.28025,0.33373,52.2265,0.27502,47.7865,0.30706,44.34075,0.30307,42.04925,0.20161,47.87475,0.29619,46.283,0.35884,46.41725,0.33609,46.56725,0.31561,75.448,0.27432,36.54612,0.16964500000000002,1.0,40323,0,0.004092,0.0415948,0.0112795,0.0158913,0.0089383,0.3771066,25061.54,0.4036,7.553,0.32807,0.54987,0.0138345,1220.853,2.5,0.0,6.2383529,16.146053,-10.27521,-0.0111376,0.0247997,16800.0,0.1970969,0.5320786,0.1120659,0.7403446,0.002973,0.0080599162,0.0106390894,0.0049524,-0.14107893,0.3116336,0.0007688,0.1806891,0.1013577,0.5773802,0.0058012,1.0
235,16801,Beckley,WV,6451.0,43.44,0.34532,0.1067055,37.6925,0.68914,20.37175,-0.23741,44.4705,0.35058,42.393,0.33976,46.8895,0.34454,44.69825,0.33261,42.6565,0.30658,40.19425,0.35961,45.24325,0.30665,43.979,0.34384,43.67975,0.34411,43.46125,0.34601,70.86825,0.37405,37.01712,0.17523,1.0,174251,1,0.0613311,0.1211147,0.0147877,0.0116094,0.0172798,0.3301345,28130.66,0.44587,11.535,0.33052,0.53945,0.0117973,1316.731,2.5,0.0,6.0989492,16.014691,-6.88007,-0.0024534,0.0286942,5807.93,-0.2415076,0.4903539,0.0686557,0.3062986,0.0033986,0.0060831789,0.0069325284,0.009023,-0.86198705,0.3029825,0.0012106,0.2173999,0.1035298,0.5802506,-0.0060669,1.0
236,16802,Summersville,WV,2067.0,46.493,0.3682,0.127786,40.3825,0.73874,15.9035,-0.13762,45.60875,0.38959,47.33525,0.34745,52.1075,0.33166,47.556,0.36188,44.827,0.31028,45.36825,0.40425,47.0625,0.3521,47.51675,0.37027,47.0115,0.36754,46.4675,0.36854,72.528,0.35624,36.54794,0.185925,1.0,58143,0,0.003027,0.0430547,0.0105592,0.0094891,0.0097168,0.3292134,25661.77,0.4515,13.73,0.3142,0.54475,0.0122963,1483.196,2.5,0.0,6.0653072,14.800386,-6.95246,-0.0083496,0.0343979,1027.39,-0.0195624,0.486349,0.0936577,0.169542,0.0029266,0.00620883,0.0065012125,0.0047992,-0.59301886,0.3220508,0.0016683,0.1751347,0.10057,0.5947621,-0.0043605,1.0
237,16901,Charleston,WV,13026.0,42.339,0.32576,0.0970406,39.52175,0.71787,21.70025,-0.25675,43.476,0.34172,41.244,0.31044,46.38175,0.29835,43.78875,0.31547,42.2135,0.3057,39.934,0.31424,43.77325,0.30093,42.2535,0.31478,42.28275,0.32027,42.57725,0.32401,69.2765,0.34362,37.68906,0.18346,1.0,347345,1,0.0440801,0.1770377,0.056624,0.0496627,0.0585454,0.2799641,34109.07,0.47367,12.717,0.3465,0.51827,0.0159109,1531.505,2.5,0.0,6.2542795,15.732847,-9.145795,0.0057984,0.0172739,3243.19,-0.1095552,0.5533842,0.0826916,0.2604392,0.003325,0.0078740157,0.0096791375,0.0105301,-0.08654556,0.2999352,0.0016184,0.2097206,0.1127981,0.5731627,-0.0020569,1.0
238,16902,Spencer,WV,860.0,47.0525,0.33986,0.1465677,35.67275,0.67387,16.795,-0.1578,45.40175,0.37751,48.5205,0.31042,53.446,0.29312,48.67,0.33212,45.036,0.32432,,,47.147,0.32884,47.92,0.35552,47.481,0.34528,47.07375,0.34271,74.8095,0.33186,37.9615,0.179245,1.0,23028,0,0.001737,0.0111671,0.007175,0.0068724,0.0038975,0.2676357,23337.15,0.35609,6.941,0.28668,0.55233,0.0109537,1333.449,2.5,0.0,6.7169559,14.804384,-10.74642,0.0014745,,,,0.4908824,0.1406909,0.2310397,0.0026447,0.0129841932,0.00933646,0.0061589,-0.6506807,0.2467865,0.0011291,0.1632653,0.0999061,0.6028056,-0.0046818,1.0
239,17000,Pikeville,KY,7721.0,43.22125,0.31813,0.1377561,44.311,0.67572,20.14775,-0.22161,44.41025,0.33533,41.9805,0.30198,46.73275,0.28179,45.7125,0.30074,42.77575,0.29887,40.27875,0.33427,44.34025,0.29477,46.0045,0.28954,44.6345,0.3009,43.21475,0.31971,67.8265,0.34998,36.62925,0.175515,1.0,204354,0,0.0078296,0.1030935,0.0167024,0.0129978,0.0149751,0.2951308,23076.34,0.47379,10.775,0.36604,0.50136,0.0112204,1240.166,0.2,0.0,6.4602416,15.390208,-2.261964,0.0011022,0.0097869,3670.56,-0.1422301,0.435328,0.0539931,0.0230161,0.0023914,0.0030584182,0.0055736614,0.0037696,-1.3470018,0.3309307,0.0005676,0.1862087,0.1030685,0.6079913,0.0044985,1.0
240,17100,Huntington,KY,12489.0,39.776,0.35528,0.0683839,41.12775,0.76767,21.82725,-0.24455,40.578,0.37536,38.977,0.33632,43.36225,0.31545,41.59475,0.33955,39.18225,0.33581,37.86525,0.34921,40.78375,0.33631,40.139,0.32548,39.9425,0.34042,39.809,0.35576,65.89825,0.39081,37.91025,0.195145,1.0,344380,1,0.0211336,0.1435316,0.042505,0.0449137,0.0405309,0.3428911,29100.75,0.46683,11.153,0.3553,0.51926,0.0137505,1448.407,0.2,0.0,6.4361312,16.517513,-2.126065,0.0012354,0.0203264,2399.58,-0.0379427,0.5412908,0.1219866,0.4496223,0.0029143,0.0070184099,0.0075991637,0.0087483,-0.40364815,0.3704658,0.0011077,0.208499,0.1065666,0.5770856,-0.0034408,1.0
241,17200,Harrisonburg,VA,5727.0,44.12625,0.31661,0.0939364,31.63775,0.76011,23.3185,-0.2915,45.0975,0.3197,43.14325,0.31373,47.10925,0.27961,44.03375,0.31087,44.675,0.28188,41.2165,0.31214,46.262,0.27304,45.528,0.30732,44.8255,0.31186,44.12625,0.31661,75.72925,0.28093,37.21812,0.200515,1.0,174641,1,0.0240551,0.1073524,0.0340302,0.0366134,0.0328383,0.3776573,31024.63,0.40935,11.826,0.29109,0.59054,0.018449,1501.0,0.0,0.0,5.4988292,15.917788,5.774821,-0.0056339,0.0171781,3568.42,0.3806739,0.6414608,0.2170215,1.543999,0.0053148,0.0160729726,0.0110798724,0.0412763,-0.3850533,0.4653146,0.000647,0.1628478,0.0801151,0.5482139,0.0020944,1.0
242,17300,Staunton,VA,6592.0,41.866,0.35556,0.0680713,31.28925,0.78713,21.84975,-0.28197,42.79875,0.35619,40.95425,0.35349,44.532,0.33808,41.95175,0.34575,42.65625,0.31721,39.96275,0.32203,43.2425,0.32982,43.42625,0.33141,42.679,0.3424,41.819,0.3588,72.58225,0.32637,37.09163,0.207325,1.0,188559,1,0.071288,0.0792714,0.0305326,0.0276287,0.0329618,0.3441178,34674.18,0.36753,7.971,0.28782,0.59208,0.020434,1464.708,0.0,0.0,6.0034093,,3.632674,,0.0371237,9809.12,0.1215433,0.6070958,0.2058329,3.519761,0.0045615,0.0106757036,0.007302754,0.0187543,-0.19975061,0.4918461,0.0012304,0.1965487,0.0979975,0.5827674,-0.0043787,1.0
243,17400,Hagerstown,PA,14115.0,42.8775,0.35854,0.0868678,28.90175,0.73703,24.119,-0.30864,43.5095,0.36606,42.235,0.35192,46.837,0.33012,42.5435,0.3523,43.621,0.30552,41.06825,0.31989,44.1405,0.3367,44.38725,0.33581,43.67075,0.34599,42.77525,0.35757,72.746,0.33368,36.10738,0.18982,1.0,408535,1,0.0471906,0.1643108,0.0353867,0.0358428,0.0340376,0.2978096,34828.66,0.35054,8.689,0.26365,0.6073,0.0156519,1511.904,0.0,0.0,6.2882127,17.354567,1.236493,0.0068705,0.0146866,3360.48,-0.0338002,0.6329535,0.1760968,1.426885,0.0052539,0.0306240591,0.0117835681,0.0186058,-0.25633191,0.3907303,0.0019562,0.1859257,0.0966583,0.5982128,0.0058683,1.0
244,17501,Cumberland,MD,5537.0,43.7195,0.3515,0.0972335,35.493,0.7918,21.20025,-0.31359,44.23975,0.37839,43.21425,0.32489,47.88025,0.31997,43.82125,0.33833,42.51725,0.32277,41.66025,0.32729,44.7675,0.33174,44.9135,0.36774,44.33725,0.35805,43.8175,0.34954,74.5755,0.31442,38.1955,0.23759,1.0,155822,1,0.032627,0.149041,0.0237114,0.0260497,0.0212036,0.3726857,29146.75,0.42452,13.041,0.29411,0.58931,0.0176922,1839.529,1.0,11.42857,6.5533591,16.045837,-2.042623,-0.0056398,0.0320879,12038.5,-0.05919,0.566462,0.1675763,0.7390649,0.0040897,0.0081952484,0.0068154689,0.0093491,0.03805874,0.4906624,0.0017713,0.1868789,0.0848623,0.6004664,0.0001429,1.0
245,17502,Winchester,VA,4243.0,41.65575,0.35387,0.0966744,32.289,0.7978,24.008,-0.2762,43.2015,0.35054,40.19725,0.35485,44.10325,0.34001,41.1195,0.34874,43.1475,0.29042,40.017,0.297,42.736,0.33876,44.075,0.2852,42.88,0.31864,42.137,0.34124,71.34824,0.32557,37.02137,0.21475999999999998,1.0,115649,1,0.0432689,0.1004681,0.0417445,0.0371315,0.0449267,0.3013845,36886.55,0.40224,10.978,0.29246,0.57459,0.0198247,1800.507,0.0,0.0,6.3264885,16.633737,0.0583162,-0.0030761,0.0172937,9058.0,-0.0579217,0.6689183,0.1823519,1.204923,0.0048848,0.0386168493,0.0234762082,0.0294714,-0.87490886,0.3907859,0.0009512,0.1716603,0.0981781,0.5842979,0.0021337,1.0
246,17600,Charlottesville,VA,8494.0,39.23275,0.36047,0.0616438,33.16575,0.82387,24.23,-0.32984,41.251,0.34856,37.296,0.37016,40.70125,0.35769,38.98725,0.34849,40.355,0.31404,37.01225,0.37741,42.00875,0.30815,40.07975,0.32491,39.675,0.34172,41.115,0.33144,68.47975,0.35179,37.38894,0.23031,1.0,273489,1,0.1641565,0.0956682,0.0600174,0.0582953,0.061848,0.2816133,37998.85,0.48886,12.275,0.36611,0.50012,0.0224802,1882.208,0.0,0.0,6.1772861,,-0.3673887,,0.0109694,2785.78,0.3268945,0.6256939,0.0926923,1.081366,0.0048145,0.0308239088,0.0171560831,0.0437952,-0.48403081,0.3651555,0.000852,0.2028417,0.0888299,0.543902,0.0045482,1.0
247,17700,Syracuse,NY,40648.0,42.342,0.36308,0.0767296,48.57675,0.67551,18.64725,-0.26447,43.64025,0.36517,41.0685,0.36126,46.74425,0.34237,42.29975,0.34899,42.48725,0.33317,40.29475,0.34535,44.2695,0.32862,42.2945,0.33346,42.32125,0.34757,43.845,0.3382,73.09,0.3276,44.47494,0.21157499999999999,1.0,1080612,1,0.0556379,0.2528398,0.0855179,0.087969,0.0802914,0.3778182,35777.75,0.40878,10.819,0.30059,0.54086,0.0361376,3043.899,0.0,6.904762,8.5898313,15.836667,1.81401,-0.0160598,0.023135,10407.9,0.0879135,0.6294561,0.1458575,1.252878,0.0047909,0.0082832691,0.0119626656,0.0425113,0.35302766,0.4841229,0.0019935,0.2360725,0.0871143,0.5221298,-0.0041138,1.0
248,17800,Oneonta,NY,6070.0,44.63575,0.32395,0.0931538,51.37325,0.58861,15.2245,-0.22126,45.85475,0.33295,43.44725,0.31325,48.08425,0.30225,44.28925,0.30809,43.775,0.2988,42.55475,0.33659,46.038,0.29448,45.25675,0.28619,44.96575,0.30403,44.74425,0.32021,76.40375,0.28523,48.54656,0.19988,1.0,161132,0,0.0120771,0.0534707,0.0116563,0.013753,0.0077507,0.4054378,31398.21,0.37411,7.377,0.30034,0.56886,0.0370645,2714.494,0.0,6.904762,9.2838532,14.013775,3.689543,-0.0209871,0.0248244,5230.92,0.1511534,0.6103361,0.1518505,1.977813,0.004294,0.0143484845,0.0118474294,0.0250533,0.10179942,0.3771194,0.001559,0.1988838,0.0902137,0.5527911,0.0052149,1.0
249,17900,Union,NY,11091.0,43.73,0.32732,0.0882941,44.5195,0.73506,17.88475,-0.25021,44.47325,0.35041,43.024,0.30572,48.369,0.2918,43.49425,0.31589,43.446,0.30252,42.2035,0.34134,44.95725,0.30301,44.341,0.2974,44.06475,0.31119,43.73125,0.32785,75.3675,0.2733,42.86332,0.2169,1.0,294558,1,0.0225524,0.1197632,0.062878,0.0650841,0.0633281,0.3633454,35191.77,0.39032,8.997,0.30035,0.55685,0.0314784,2369.864,0.0,6.904762,8.0340537,15.877285,7.263182,-0.0145823,0.0101848,3090.49,0.1823187,0.6152779,0.1894948,6.272013,0.0041325,0.0141262502,0.0154536628,0.0399865,0.50478307,0.4931321,0.0012597,0.2089731,0.0942176,0.5377528,-0.0030395,1.0
250,18000,Buffalo,NY,86307.0,41.96975,0.36847,0.0667501,49.0125,0.65134,20.26225,-0.29543,43.5455,0.3683,40.41825,0.36785,46.246,0.34876,41.95275,0.35795,42.83675,0.34043,39.41225,0.35237,45.1235,0.31206,41.8645,0.34054,41.92325,0.35381,45.7605,0.30622,73.12,0.32772,44.49075,0.20488,1.0,2369699,1,0.1042086,0.3418774,0.0984246,0.0967796,0.0971923,0.3325588,38617.59,0.39648,10.989,0.28659,0.52128,0.0367367,3031.035,0.0,6.904762,9.0799202,15.714099,3.24451,-0.0155077,0.0151918,8230.18,0.0294089,0.6394833,0.1832658,2.241147,0.0049977,0.0068308253,0.0116200412,0.0491134,0.3936702,0.607294,0.0015531,0.250665,0.0883493,0.5244902,-0.0065826,1.0
251,18100,Elmira,NY,12758.0,44.19925,0.32445,0.0934867,40.31,0.78636,19.1165,-0.2647,44.98775,0.33647,43.389,0.3132,48.64875,0.29683,44.30075,0.30819,43.7395,0.29442,42.705,0.2992,45.23625,0.30689,44.934,0.2838,44.5745,0.30338,44.8535,0.3229,74.9875,0.2863,40.97094,0.225875,1.0,346894,1,0.0296748,0.1575515,0.0476172,0.0480117,0.0460692,0.410627,32547.64,0.41641,10.805,0.30836,0.56843,0.032719,2589.948,0.0,6.904762,8.6697441,16.036289,0.7742833,-0.0020802,0.0230618,15546.7,0.2655057,0.6148022,0.175168,1.287332,0.004162,0.0118018761,0.0152496152,0.0424796,0.49973988,0.39649,0.0011848,0.2216057,0.0917072,0.5158406,0.0009845,1.0
252,18201,Olean,NY,7961.0,45.07825,0.34373,0.079879,44.163,0.70516,18.211,-0.23244,45.23425,0.35665,44.924,0.33152,50.2785,0.32094,45.54275,0.32475,44.81325,0.29597,43.8105,0.35806,46.01475,0.32223,45.73075,0.33139,45.43025,0.33657,45.27425,0.34093,75.66325,0.33101,43.32425,0.18517499999999998,1.0,197898,0,0.0104549,0.1434238,0.0159131,0.0156734,0.0156417,0.455454,29823.36,0.37045,10.119,0.26926,0.61965,0.0315443,2565.948,0.0,6.904762,8.3160411,16.017787,3.707285,-0.0114168,0.0404249,9249.77,0.1683758,0.6111846,0.2083034,2.47007,0.0042184,0.010091057,0.0104245621,0.0149769,-0.13521336,0.4180083,0.0016654,0.1973363,0.0909189,0.5520873,0.0011524,1.0
253,18202,St. Marys,PA,1703.0,48.17525,0.30301,0.1616438,45.863,0.61852,13.66375,-0.16905,50.067,0.28804,46.3445,0.31534,51.801,0.30876,48.28575,0.29679,49.2495,0.26418,48.2555,0.37622,48.35325,0.29445,48.22475,0.30411,48.1975,0.30366,48.18675,0.30311,78.897,0.286,44.9805,0.182665,1.0,41086,0,0.0016551,0.0248723,0.0157666,0.0153458,0.0131265,0.5304002,34878.12,0.29892,10.488,0.19404,0.69583,0.020309,1510.309,0.0,0.0,8.3250253,17.52383,7.406785,-0.0167702,,,,0.6252366,0.4369564,1.868225,0.0040246,0.0051112301,0.0090298398,0.0102689,1.1450123,0.7800224,0.0011683,0.159271,0.0846182,0.5762717,-0.0046707,1.0
254,18300,Watertown,NY,9789.0,44.70575,0.33107,0.1012048,43.8635,0.69558,16.36575,-0.19949,45.7715,0.32266,43.6215,0.33966,49.495,0.32852,45.0225,0.31414,43.73275,0.29807,43.9985,0.28054,44.9005,0.33162,44.88275,0.32059,44.8055,0.3253,44.95175,0.33091,76.01475,0.30883,44.17094,0.213415,1.0,250613,1,0.035465,0.1469816,0.0216262,0.027352,0.0182787,0.4708939,27435.67,0.35327,6.815,0.28512,0.59046,0.0353006,2903.914,0.0,6.904762,9.1597201,15.905415,5.444238,-0.0115518,0.0239413,10601.8,0.1339992,0.6011876,0.1171415,0.657633,0.0036978,0.0218983054,0.0215391859,0.0329712,-0.21307319,0.4723259,0.0009497,0.1949886,0.0814672,0.5394256,0.0073228,1.0
255,18400,Plattsburgh,NY,6204.0,43.59925,0.32413,0.0853897,42.028,0.67496,16.95975,-0.22833,44.743,0.33432,42.4345,0.31518,47.85525,0.30793,43.50575,0.31019,43.059,0.2946,42.54525,0.33001,44.40525,0.30729,44.445,0.30216,44.04775,0.31239,44.38325,0.29929,74.754,0.31456,42.84331,0.21191,1.0,169879,0,0.0406113,0.2848686,0.0251768,0.0261089,0.0229285,0.4695423,28561.14,0.359,6.947001,0.28953,0.58124,0.0410552,2871.809,0.0,6.904762,9.4329106,14.564576,2.784214,-0.0076598,0.0353193,4635.69,0.0684448,0.5730237,0.1230048,0.9971002,0.0051663,0.0074347035,0.0068637089,0.0401741,-0.21006702,0.6345575,0.0016894,0.2078537,0.0848383,0.5218813,0.0076235,1.0
